"Date","WPS1392"
1987-01-01,102.3
1987-02-01,104.9
1987-03-01,104.7
1987-04-01,103.6
1987-05-01,104.2
1987-06-01,106.1
1987-07-01,107.7
1987-08-01,104.7
1987-09-01,106
1987-10-01,106.1
1987-11-01,106
1987-12-01,103.5
1988-01-01,106.6
1988-02-01,107.4
1988-03-01,106.3
1988-04-01,106.1
1988-05-01,105.7
1988-06-01,104.9
1988-07-01,105.4
1988-08-01,105.3
1988-09-01,105.9
1988-10-01,105.5
1988-11-01,105.6
1988-12-01,105.1
1989-01-01,104.9
1989-02-01,104.7
1989-03-01,105.8
1989-04-01,106.5
1989-05-01,106.8
1989-06-01,107.2
1989-07-01,109
1989-08-01,107.5
1989-09-01,106.9
1989-10-01,106.8
1989-11-01,107.5
1989-12-01,107.5
1990-01-01,NA
1990-02-01,NA
1990-03-01,NA
1990-04-01,NA
1990-05-01,NA
1990-06-01,NA
1990-07-01,NA
1990-08-01,NA
1990-09-01,NA
1990-10-01,NA
1990-11-01,NA
1990-12-01,NA
1991-01-01,NA
1991-02-01,NA
1991-03-01,NA
1991-04-01,NA
1991-05-01,NA
1991-06-01,NA
1991-07-01,NA
1991-08-01,NA
1991-09-01,NA
1991-10-01,NA
1991-11-01,NA
1991-12-01,NA
1992-01-01,NA
1992-02-01,NA
1992-03-01,NA
1992-04-01,NA
1992-05-01,NA
1992-06-01,NA
1992-07-01,NA
1992-08-01,NA
1992-09-01,NA
1992-10-01,NA
1992-11-01,NA
1992-12-01,NA
1993-01-01,NA
1993-02-01,NA
1993-03-01,NA
1993-04-01,NA
1993-05-01,NA
1993-06-01,NA
1993-07-01,NA
1993-08-01,NA
1993-09-01,NA
1993-10-01,NA
1993-11-01,NA
1993-12-01,NA
1994-01-01,NA
1994-02-01,NA
1994-03-01,NA
1994-04-01,NA
1994-05-01,NA
1994-06-01,NA
1994-07-01,NA
1994-08-01,NA
1994-09-01,NA
1994-10-01,NA
1994-11-01,NA
1994-12-01,NA
1995-01-01,NA
1995-02-01,NA
1995-03-01,NA
1995-04-01,NA
1995-05-01,NA
1995-06-01,NA
1995-07-01,NA
1995-08-01,NA
1995-09-01,NA
1995-10-01,NA
1995-11-01,NA
1995-12-01,NA
1996-01-01,NA
